Battle,battle_location,Enemy,Lvl,HP,XP,GP,AtkMult,HitPercent,Atk,DefMul,Evade,Defense,MDefMult,MagicEvade,MDef,MinSpd,MaxSpd,SpellPower,ScriptValue1,ScriptValue2,ScriptValue3,ScriptValue4
fabulgauntlet,Fabul Defense,General,15,320,610,155,3,90,36,2,20,2,3,60,11,6,9,0,,,,
fabulgauntlet,Fabul Defense,Fighter,12,65,410,100,3,80,28,0,0,2,0,0,4,1,2,0,,,,
fabulgauntlet,Fabul Defense,Weeper,9,100,160,40,2,95,18,1,55,2,2,60,10,6,9,144,,,,
fabulgauntlet,Fabul Defense,Imp Cap.,9,37,190,50,2,90,15,0,0,0,2,40,7,4,7,0,,,,
fabulgauntlet,Fabul Defense,WaterHag,8,48,140,40,2,95,18,1,45,2,2,40,7,10,13,0,,,,
fabulgauntlet,Fabul Defense,Gargoyle,12,160,320,100,3,80,28,1,80,2,2,60,12,6,9,0,,,,
fabulgauntlet,Golbez (Dwarf Castle 2),General,31,511,2183,1197,5,99,68,0,0,0,0,0,0,27,27,0,,,,
fabulgauntlet,Golbez (Dwarf Castle 2),Fighter,25,104,1467,772,4,99,52,0,0,0,0,0,0,3,6,0,,,,
fabulgauntlet,Golbez (Dwarf Castle 2),Weeper,19,160,573,309,3,85,34,0,0,0,0,0,0,27,27,255,,,,
fabulgauntlet,Golbez (Dwarf Castle 2),Imp Cap.,19,60,680,386,3,80,28,0,0,0,0,0,0,18,21,0,,,,
fabulgauntlet,Golbez (Dwarf Castle 2),WaterHag,17,77,501,309,3,85,34,0,0,0,0,0,0,38,38,0,,,,
fabulgauntlet,Golbez (Dwarf Castle 2),Gargoyle,25,256,1145,772,4,99,52,0,0,0,0,0,0,27,27,0,,,,
fabulgauntlet,Baron Guards (Baron Inn 1),General,18,69,158,109,3,99,46,1,90,1,3,40,14,11,14,0,,,,
fabulgauntlet,Baron Guards (Baron Inn 1),Fighter,15,14,106,71,3,90,36,0,0,1,0,0,5,1,3,0,,,,
fabulgauntlet,Baron Guards (Baron Inn 1),Weeper,11,22,42,29,2,99,22,1,90,1,2,40,11,11,14,173,,,,
fabulgauntlet,Baron Guards (Baron Inn 1),Imp Cap.,11,8,49,36,2,95,19,0,0,0,2,40,9,8,11,0,,,,
fabulgauntlet,Baron Guards (Baron Inn 1),WaterHag,10,11,37,29,2,99,22,1,90,1,2,40,9,18,21,0,,,,
fabulgauntlet,Baron Guards (Baron Inn 1),Gargoyle,15,35,83,71,3,90,36,1,90,1,3,40,14,11,14,0,,,,
fabulgauntlet,Baron Throne Room,General,16,681,601,436,3,99,44,2,50,2,10,50,48,15,15,0,,,,
fabulgauntlet,Baron Throne Room,Fighter,13,139,404,281,3,85,34,0,0,2,4,40,18,2,4,0,,,,
fabulgauntlet,Baron Throne Room,Weeper,10,213,158,113,2,99,22,1,80,2,9,50,44,15,15,154,,,,
fabulgauntlet,Baron Throne Room,Imp Cap.,10,79,187,141,2,95,18,0,0,0,7,50,30,9,12,0,,,,
fabulgauntlet,Baron Throne Room,WaterHag,9,103,138,113,2,99,22,1,80,2,7,50,30,19,22,0,,,,
fabulgauntlet,Baron Throne Room,Gargoyle,13,341,315,281,3,85,34,1,80,2,10,50,52,15,15,0,,,,
fabulgauntlet,Karate (Baron Inn 2),General,31,681,0,0,6,99,86,0,0,0,0,0,0,4,7,0,,,,
fabulgauntlet,Karate (Baron Inn 2),Fighter,25,139,0,0,5,90,66,0,0,0,0,0,0,1,2,0,,,,
fabulgauntlet,Karate (Baron Inn 2),Weeper,19,213,0,0,3,99,44,0,0,0,0,0,0,4,7,255,,,,
fabulgauntlet,Karate (Baron Inn 2),Imp Cap.,19,79,0,0,3,90,36,0,0,0,0,0,0,3,6,0,,,,
fabulgauntlet,Karate (Baron Inn 2),WaterHag,17,103,0,0,3,99,44,0,0,0,0,0,0,7,10,0,,,,
fabulgauntlet,Karate (Baron Inn 2),Gargoyle,25,341,0,0,5,90,66,0,0,0,0,0,0,4,7,0,,,,
fabulgauntlet,Eblan Royalty (Upper Babil 1),General,15,1022,0,0,9,85,116,0,0,0,0,0,0,53,53,0,,,,
fabulgauntlet,Eblan Royalty (Upper Babil 1),Fighter,12,208,0,0,7,80,90,0,0,0,0,0,0,9,12,0,,,,
fabulgauntlet,Eblan Royalty (Upper Babil 1),Weeper,9,320,0,0,5,70,58,0,0,0,0,0,0,53,53,144,,,,
fabulgauntlet,Eblan Royalty (Upper Babil 1),Imp Cap.,9,119,0,0,4,90,48,0,0,0,0,0,0,36,39,0,,,,
fabulgauntlet,Eblan Royalty (Upper Babil 1),WaterHag,8,154,0,0,5,70,58,0,0,0,0,0,0,89,89,0,,,,
fabulgauntlet,Eblan Royalty (Upper Babil 1),Gargoyle,12,511,0,0,7,80,90,0,0,0,0,0,0,53,53,0,,,,
fabulgauntlet,Leviatan (Feymarch),General,79,5958,3056,0,13,99,174,0,0,5,10,80,47,53,53,0,,,,
fabulgauntlet,Leviatan (Feymarch),Fighter,64,1211,2054,0,10,99,136,0,0,5,4,40,18,9,12,0,,,,
fabulgauntlet,Leviatan (Feymarch),Weeper,48,1862,802,0,6,99,86,0,0,5,9,80,43,53,53,255,,,,
fabulgauntlet,Leviatan (Feymarch),Imp Cap.,48,689,952,0,6,70,72,0,0,0,7,50,30,36,39,0,,,,
fabulgauntlet,Leviatan (Feymarch),WaterHag,43,894,702,0,6,99,86,0,0,5,7,50,30,89,89,0,,,,
fabulgauntlet,Leviatan (Feymarch),Gargoyle,64,2979,1603,0,10,99,136,0,0,5,10,80,50,53,53,0,,,,
fabulgauntlet,Dr Lugae (Lower Babil - Top),General,25,3225,2840,1197,6,99,86,1,50,1,0,0,0,27,27,0,,,,
fabulgauntlet,Dr Lugae (Lower Babil - Top),Fighter,20,655,1909,772,5,90,66,0,0,1,0,0,0,3,6,0,,,,
fabulgauntlet,Dr Lugae (Lower Babil - Top),Weeper,15,1008,745,309,3,99,44,1,90,1,0,0,0,27,27,240,,,,
fabulgauntlet,Dr Lugae (Lower Babil - Top),Imp Cap.,15,373,885,386,3,90,36,0,0,0,0,0,0,18,21,0,,,,
fabulgauntlet,Dr Lugae (Lower Babil - Top),WaterHag,14,484,652,309,3,99,44,1,90,1,0,0,0,38,38,0,,,,
fabulgauntlet,Dr Lugae (Lower Babil - Top),Gargoyle,20,1613,1490,772,5,90,66,1,90,1,0,0,0,27,27,0,,,,
fabulgauntlet,Magus Sisters (Zot 1),General,16,1532,983,979,5,80,60,1,45,2,3,60,11,7,7,0,,,,
fabulgauntlet,Magus Sisters (Zot 1),Fighter,13,312,661,632,4,80,46,0,0,2,0,0,4,1,2,0,,,,
fabulgauntlet,Magus Sisters (Zot 1),Weeper,10,479,258,253,3,80,30,1,80,2,2,60,10,7,7,154,,,,
fabulgauntlet,Magus Sisters (Zot 1),Imp Cap.,10,178,306,316,3,75,24,0,0,0,2,40,7,5,5,0,,,,
fabulgauntlet,Magus Sisters (Zot 1),WaterHag,9,230,226,253,3,80,30,1,80,2,2,40,7,11,11,0,,,,
fabulgauntlet,Magus Sisters (Zot 1),Gargoyle,13,766,516,632,4,80,46,1,80,2,2,60,12,7,7,0,,,,
fabulgauntlet,Milon (Ordeals 1),General,15,474,415,359,1,75,19,1,35,2,0,0,0,8,8,0,,,,
fabulgauntlet,Milon (Ordeals 1),Fighter,12,97,279,232,3,60,15,0,0,2,0,0,0,1,2,0,,,,
fabulgauntlet,Milon (Ordeals 1),Weeper,9,148,109,93,1,60,10,1,80,2,0,0,0,8,8,144,,,,
fabulgauntlet,Milon (Ordeals 1),Imp Cap.,9,55,130,116,1,60,8,0,0,0,0,0,0,5,5,0,,,,
fabulgauntlet,Milon (Ordeals 1),WaterHag,8,71,96,93,1,60,10,1,80,2,0,0,0,11,11,0,,,,
fabulgauntlet,Milon (Ordeals 1),Gargoyle,12,237,218,232,3,60,15,1,80,2,0,0,0,8,8,0,,,,
fabulgauntlet,Milon Z (Ordeals 2),General,15,511,437,327,3,99,44,1,60,1,6,40,22,9,9,0,,,,
fabulgauntlet,Milon Z (Ordeals 2),Fighter,12,104,294,211,3,85,34,0,0,1,0,0,5,1,2,0,,,,
fabulgauntlet,Milon Z (Ordeals 2),Weeper,9,160,115,85,2,99,22,1,90,1,5,40,20,9,9,144,,,,
fabulgauntlet,Milon Z (Ordeals 2),Imp Cap.,9,60,136,106,2,95,18,0,0,0,4,40,14,7,7,0,,,,
fabulgauntlet,Milon Z (Ordeals 2),WaterHag,8,77,101,85,2,99,22,1,90,1,4,40,14,15,15,0,,,,
fabulgauntlet,Milon Z (Ordeals 2),Gargoyle,12,256,229,211,3,85,34,1,90,1,6,40,24,9,9,0,,,,
fabulgauntlet,Dark Knight Cecil (Ordeals 3),General,17,171,0,0,3,99,46,0,0,0,3,60,11,5,5,0,,,,
fabulgauntlet,Dark Knight Cecil (Ordeals 3),Fighter,14,35,0,0,3,90,36,0,0,0,0,0,4,1,2,0,,,,
fabulgauntlet,Dark Knight Cecil (Ordeals 3),Weeper,11,54,0,0,2,99,22,0,0,0,2,60,10,5,5,164,,,,
fabulgauntlet,Dark Knight Cecil (Ordeals 3),Imp Cap.,11,20,0,0,2,95,19,0,0,0,2,40,7,4,4,0,,,,
fabulgauntlet,Dark Knight Cecil (Ordeals 3),WaterHag,10,26,0,0,2,99,22,0,0,0,2,40,7,8,8,0,,,,
fabulgauntlet,Dark Knight Cecil (Ordeals 3),Gargoyle,14,86,0,0,3,90,36,0,0,0,2,60,12,5,5,0,,,,
fabulgauntlet,Mt Hobs,General,15,213,476,191,3,80,30,0,0,0,1,40,9,7,7,0,,,,
fabulgauntlet,Mt Hobs,Fighter,12,44,320,124,3,75,24,0,0,0,0,0,3,1,2,0,,,,
fabulgauntlet,Mt Hobs,Weeper,9,67,125,50,2,90,15,0,0,0,1,40,9,7,7,144,,,,
fabulgauntlet,Mt Hobs,Imp Cap.,9,25,149,62,2,85,13,0,0,0,1,30,5,5,5,0,,,,
fabulgauntlet,Mt Hobs,WaterHag,8,32,110,50,2,90,15,0,0,0,1,30,5,11,11,0,,,,
fabulgauntlet,Mt Hobs,Gargoyle,12,107,250,124,3,75,24,0,0,0,1,40,9,7,7,0,,,,
fabulgauntlet,Watery Passage,General,10,400,131,55,2,99,22,0,0,0,6,60,25,31,31,0,,,,
fabulgauntlet,Watery Passage,Fighter,8,82,89,36,2,90,16,0,0,0,0,0,5,4,7,0,,,,
fabulgauntlet,Watery Passage,Weeper,6,125,35,15,2,85,11,0,0,0,6,60,23,31,31,96,,,,
fabulgauntlet,Watery Passage,Imp Cap.,6,47,41,18,2,85,11,0,0,0,4,40,16,21,24,0,,,,
fabulgauntlet,Watery Passage,WaterHag,6,60,31,15,2,85,11,0,0,0,4,40,16,53,53,0,,,,
fabulgauntlet,Watery Passage,Gargoyle,8,200,69,36,2,90,16,0,0,0,3,80,28,31,31,0,,,,
fabulgauntlet,Odin (Baron Castle Basement),General,53,3490,1965,0,9,85,116,2,90,3,7,50,32,43,46,0,,,,
fabulgauntlet,Odin (Baron Castle Basement),Fighter,43,709,1321,0,7,80,90,0,0,3,0,0,5,7,10,0,,,,
fabulgauntlet,Odin (Baron Castle Basement),Weeper,32,1091,516,0,5,70,58,2,90,3,7,50,30,43,46,255,,,,
fabulgauntlet,Odin (Baron Castle Basement),Imp Cap.,32,404,612,0,4,90,48,0,0,0,5,40,20,29,32,0,,,,
fabulgauntlet,Odin (Baron Castle Basement),WaterHag,29,524,451,0,5,70,58,2,90,3,5,40,20,69,69,0,,,,
fabulgauntlet,Odin (Baron Castle Basement),Gargoyle,43,1745,1031,0,7,80,90,2,90,3,8,50,34,43,46,0,,,,
fabulgauntlet,Kaipo Inn,General,11,52,97,27,3,75,26,1,65,2,2,60,12,2,4,0,,,,
fabulgauntlet,Kaipo Inn,Fighter,9,11,65,18,4,60,19,0,0,2,0,0,4,1,2,0,,,,
fabulgauntlet,Kaipo Inn,Weeper,7,17,26,7,2,85,13,1,80,2,1,60,10,2,4,106,,,,
fabulgauntlet,Kaipo Inn,Imp Cap.,7,6,30,9,2,85,11,0,0,0,1,40,7,1,3,0,,,,
fabulgauntlet,Kaipo Inn,WaterHag,6,8,23,7,2,85,13,1,80,2,1,40,7,3,6,0,,,,
fabulgauntlet,Kaipo Inn,Gargoyle,9,26,51,18,4,60,19,1,80,2,2,60,12,2,4,0,,,,
fabulgauntlet,Ogopogo (Lunar Core),General,62,6298,6668,0,11,99,150,4,55,4,9,50,40,38,38,0,,,,
fabulgauntlet,Ogopogo (Lunar Core),Fighter,50,1280,4482,0,9,85,116,0,0,4,3,40,14,6,9,0,,,,
fabulgauntlet,Ogopogo (Lunar Core),Weeper,38,1969,1749,0,6,80,76,2,90,3,8,50,36,38,38,255,,,,
fabulgauntlet,Ogopogo (Lunar Core),Imp Cap.,38,729,2077,0,5,90,64,0,0,0,6,40,24,26,29,0,,,,
fabulgauntlet,Ogopogo (Lunar Core),WaterHag,34,945,1531,0,6,80,76,2,90,3,6,40,24,65,65,0,,,,
fabulgauntlet,Ogopogo (Lunar Core),Gargoyle,50,3149,3498,0,9,85,116,2,90,3,9,50,44,38,38,0,,,,
fabulgauntlet,Pale Dim (Lunar Sub),General,98,4647,6439,0,11,85,144,5,40,5,10,50,48,40,43,0,,,,
fabulgauntlet,Pale Dim (Lunar Sub),Fighter,79,944,4328,0,9,75,112,0,0,5,4,40,18,7,10,0,,,,
fabulgauntlet,Pale Dim (Lunar Sub),Weeper,59,1453,1689,0,6,70,72,2,90,3,9,50,44,40,43,255,,,,
fabulgauntlet,Pale Dim (Lunar Sub),Imp Cap.,59,538,2006,0,5,80,60,0,0,0,7,50,30,27,30,0,,,,
fabulgauntlet,Pale Dim (Lunar Sub),WaterHag,53,698,1478,0,6,70,72,2,90,3,7,50,30,65,65,0,,,,
fabulgauntlet,Pale Dim (Lunar Sub),Gargoyle,79,2324,3378,0,9,75,112,2,90,3,10,50,52,40,43,0,,,,
fabulgauntlet,Plague (Lunar Sub),General,96,4766,3405,60,11,90,146,4,50,5,7,50,32,29,32,0,,,,
fabulgauntlet,Plague (Lunar Sub),Fighter,77,969,2289,39,9,80,114,0,0,5,0,0,5,4,7,0,,,,
fabulgauntlet,Plague (Lunar Sub),Weeper,58,1490,894,16,6,70,72,2,90,3,7,50,30,29,32,255,,,,
fabulgauntlet,Plague (Lunar Sub),Imp Cap.,58,552,1061,20,5,80,60,0,0,0,5,40,20,20,23,0,,,,
fabulgauntlet,Plague (Lunar Sub),WaterHag,52,715,782,16,6,70,72,2,90,3,5,40,20,43,46,0,,,,
fabulgauntlet,Plague (Lunar Sub),Gargoyle,77,2383,1787,39,9,80,114,2,90,3,8,50,34,29,32,0,,,,
fabulgauntlet,Rubicant (Upper Babil 2),General,50,4290,2729,762,7,80,88,1,90,1,8,80,37,38,38,0,,,,
fabulgauntlet,Rubicant (Upper Babil 2),Fighter,40,872,1834,492,6,70,72,0,0,1,3,40,14,6,9,0,,,,
fabulgauntlet,Rubicant (Upper Babil 2),Weeper,30,1341,716,197,4,80,44,1,90,1,7,80,33,38,38,255,,,,
fabulgauntlet,Rubicant (Upper Babil 2),Imp Cap.,30,496,850,246,3,90,36,0,0,0,6,60,23,26,29,0,,,,
fabulgauntlet,Rubicant (Upper Babil 2),WaterHag,27,644,627,197,4,80,44,1,90,1,6,60,23,65,65,0,,,,
fabulgauntlet,Rubicant (Upper Babil 2),Gargoyle,40,2145,1432,492,6,70,72,1,90,1,4,70,40,38,38,0,,,,
fabulgauntlet,Valvalis (Zot 2),General,36,1022,1037,599,5,99,70,0,0,0,3,40,12,18,18,0,,,,
fabulgauntlet,Valvalis (Zot 2),Fighter,29,208,697,386,4,99,54,0,0,0,0,0,4,2,4,0,,,,
fabulgauntlet,Valvalis (Zot 2),Weeper,22,320,272,155,3,90,36,0,0,0,2,40,11,18,18,255,,,,
fabulgauntlet,Valvalis (Zot 2),Imp Cap.,22,119,323,193,3,80,30,0,0,0,2,40,7,11,14,0,,,,
fabulgauntlet,Valvalis (Zot 2),WaterHag,20,154,238,155,3,90,36,0,0,0,2,40,7,30,30,0,,,,
fabulgauntlet,Valvalis (Zot 2),Gargoyle,29,511,544,386,4,99,54,0,0,0,3,40,14,18,18,0,,,,
fabulgauntlet,Wyvern (Lunar Sub),General,99,4256,7017,0,12,90,160,4,80,5,10,50,52,43,46,0,,,,
fabulgauntlet,Wyvern (Lunar Sub),Fighter,80,865,4717,0,10,75,126,0,0,5,1,75,19,7,10,0,,,,
fabulgauntlet,Wyvern (Lunar Sub),Weeper,60,1330,1841,0,6,90,80,2,90,3,10,50,48,43,46,255,,,,
fabulgauntlet,Wyvern (Lunar Sub),Imp Cap.,60,493,2186,0,5,90,66,0,0,0,7,50,32,29,32,0,,,,
fabulgauntlet,Wyvern (Lunar Sub),WaterHag,53,639,1611,0,6,90,80,2,90,3,7,50,32,69,69,0,,,,
fabulgauntlet,Wyvern (Lunar Sub),Gargoyle,80,2128,3681,0,10,75,126,2,90,3,5,70,56,43,46,0,,,,
golbez,Antlion Cave,Golbez,2,20000,1125,728,2,85,11,0,0,2,2,60,8,5,5,1,,,,
golbez,Antlion Cave,Shadow,1,1,375,73,2,85,13,0,0,0,1,25,2,11,11,2,,,,
golbez,Asura (Feymarch),Golbez,63,41993,15000,0,10,99,134,0,0,0,8,80,37,66,66,69,,,,
golbez,Asura (Feymarch),Shadow,15,8,5000,0,13,90,170,0,0,0,2,40,9,111,111,255,,,,
golbez,Cave Bahamut,Golbez,47,55988,26250,0,13,99,174,0,0,1,1,60,8,27,27,17,,,,
golbez,Cave Bahamut,Shadow,11,13,8750,0,13,99,174,0,0,0,0,0,2,66,66,255,,,,
golbez,Baigan (Baron Castle 1),Golbez,9,23199,3615,2728,4,99,52,0,0,0,3,60,11,8,8,9,,,,
golbez,Baigan (Baron Castle 1),Shadow,3,2,1205,273,5,90,66,0,0,0,1,25,2,17,20,255,,,,
golbez,Calbrena (Dwarf Castle 1),Golbez,47,27522,15750,7273,7,99,96,1,80,2,6,60,25,11,11,41,,,,
golbez,Calbrena (Dwarf Castle 1),Shadow,11,3,5250,728,9,99,122,0,0,0,1,30,5,27,27,255,,,,
golbez,CPU (Giant 2),Golbez,48,42993,112500,9394,13,99,174,4,45,4,8,50,38,38,38,127,,,,
golbez,CPU (Giant 2),Shadow,11,8,37500,940,13,99,174,0,0,1,2,40,9,89,89,255,,,,
golbez,Cave Magnes,Golbez,19,23999,5250,8182,4,99,54,0,0,3,99,99,254,11,11,15,,,,
golbez,Cave Magnes,Shadow,5,2,1750,819,5,99,68,0,0,1,10,50,52,27,27,255,,,,
golbez,Dark Imp (Tower Key),Golbez,16,19597,4365,123,5,70,56,0,0,0,0,0,0,18,21,1,,,,
golbez,Dark Imp (Tower Key),Shadow,4,1,1455,13,6,70,72,0,0,0,0,0,0,43,46,16,,,,
golbez,D Lunar (Lunar Sub),Golbez,99,60987,75000,0,11,85,144,3,30,4,10,80,54,30,30,36,,,,
golbez,D Lunar (Lunar Sub),Shadow,23,14,25000,0,13,99,174,0,0,1,3,40,12,69,69,255,,,,
golbez,Mist Cave,Golbez,10,19465,525,182,2,90,16,0,0,5,7,80,31,5,5,10,,,,
golbez,Mist Cave,Shadow,3,1,175,19,2,99,20,0,0,1,2,40,7,11,11,255,,,,
golbez,Elements (Giant 1),Golbez,79,65000,76875,18182,10,80,128,2,35,3,3,60,4,89,89,15,,,,
golbez,Elements (Giant 1),Shadow,18,35,25625,1819,12,95,162,0,0,1,1,30,1,111,111,255,,,,
golbez,Sealed Cave,Golbez,37,37994,17250,7273,6,90,84,1,35,2,7,80,29,66,66,79,,,,
golbez,Sealed Cave,Shadow,9,7,5750,728,8,90,106,0,0,0,2,40,7,111,111,255,,,,
golbez,Fabul Defense,Golbez,15,20880,4193,1296,3,90,36,2,20,2,3,60,11,6,9,1,,,,
golbez,Fabul Defense,Shadow,4,1,1398,130,4,80,46,0,0,0,1,25,2,15,18,15,,,,
golbez,Golbez (Dwarf Castle 2),Golbez,31,22001,15000,10000,5,99,68,0,0,0,0,0,0,27,27,1,,,,
golbez,Golbez (Dwarf Castle 2),Shadow,7,1,5000,1000,6,99,86,0,0,0,0,0,0,66,66,31,,,,
golbez,Baron Guards (Baron Inn 1),Golbez,18,19400,1080,910,3,99,46,1,90,1,3,40,14,11,14,26,,,,
golbez,Baron Guards (Baron Inn 1),Shadow,5,1,360,91,5,70,58,0,0,0,0,0,3,27,30,255,,,,
golbez,Baron Throne Room,Golbez,16,22999,4125,3637,3,99,44,2,50,2,10,50,48,15,15,29,,,,
golbez,Baron Throne Room,Shadow,4,2,1375,364,4,99,54,0,0,0,2,40,11,38,38,255,,,,
golbez,Karate (Baron Inn 2),Golbez,31,22999,0,0,6,99,86,0,0,0,0,0,0,4,7,1,,,,
golbez,Karate (Baron Inn 2),Shadow,7,2,0,0,8,99,108,0,0,0,0,0,0,10,13,31,,,,
golbez,Eblan Royalty (Upper Babil 1),Golbez,15,24999,0,0,9,85,116,0,0,0,0,0,0,53,53,1,,,,
golbez,Eblan Royalty (Upper Babil 1),Shadow,4,2,0,0,11,90,146,0,0,0,0,0,0,111,111,15,,,,
golbez,Leviatan (Feymarch),Golbez,79,53989,21000,0,13,99,174,0,0,5,10,80,47,53,53,34,,,,
golbez,Leviatan (Feymarch),Shadow,18,12,7000,0,13,99,174,0,0,1,2,40,11,111,111,255,,,,
golbez,Dr Lugae (Lower Babil - Top),Golbez,25,37937,19515,10000,6,99,86,1,50,1,0,0,0,27,27,7,,,,
golbez,Dr Lugae (Lower Babil - Top),Shadow,6,7,6505,1000,8,99,108,0,0,0,0,0,0,66,66,217,,,,
golbez,Magus Sisters (Zot 1),Golbez,16,27998,6750,8182,5,80,60,1,45,2,3,60,11,7,7,11,,,,
golbez,Magus Sisters (Zot 1),Shadow,4,3,2250,819,6,80,76,0,0,0,1,25,2,18,18,255,,,,
golbez,Milon (Ordeals 1),Golbez,15,21780,2850,3000,1,75,19,1,35,2,0,0,0,8,8,14,,,,
golbez,Milon (Ordeals 1),Shadow,4,1,950,300,3,75,24,0,0,0,0,0,0,17,20,255,,,,
golbez,Milon Z (Ordeals 2),Golbez,15,22000,3000,2728,3,99,44,1,60,1,6,40,22,9,9,31,,,,
golbez,Milon Z (Ordeals 2),Shadow,4,1,1000,273,4,99,54,0,0,0,0,0,5,19,22,255,,,,
golbez,Dark Knight Cecil (Ordeals 3),Golbez,17,20000,0,0,3,99,46,0,0,0,3,60,11,5,5,1,,,,
golbez,Dark Knight Cecil (Ordeals 3),Shadow,4,1,0,0,5,70,58,0,0,0,1,25,2,11,11,17,,,,
golbez,Mt Hobs,Golbez,15,20250,3270,1596,3,80,30,0,0,0,1,40,9,7,7,5,,,,
golbez,Mt Hobs,Shadow,4,1,1090,160,3,90,38,0,0,0,0,0,2,18,18,155,,,,
golbez,Watery Passage,Golbez,10,21350,900,455,2,99,22,0,0,0,6,60,25,31,31,1,,,,
golbez,Watery Passage,Shadow,3,1,300,46,3,80,28,0,0,0,1,30,5,69,69,10,,,,
golbez,Odin (Baron Castle Basement),Golbez,53,39494,13500,0,9,85,116,2,90,3,7,50,32,43,46,95,,,,
golbez,Odin (Baron Castle Basement),Shadow,12,7,4500,0,11,90,146,1,30,1,2,40,7,111,111,255,,,,
golbez,Kaipo Inn,Golbez,11,19302,660,223,3,75,26,1,65,2,2,60,12,2,4,1,,,,
golbez,Kaipo Inn,Shadow,3,1,220,23,3,85,32,0,0,0,2,15,3,5,8,11,,,,
golbez,Ogopogo (Lunar Core),Golbez,62,55988,45825,0,11,99,150,4,55,4,9,50,40,38,38,127,,,,
golbez,Ogopogo (Lunar Core),Shadow,14,13,15275,0,13,99,174,1,30,1,2,40,9,89,89,255,,,,
golbez,Pale Dim (Lunar Sub),Golbez,98,46291,44250,0,11,85,144,5,40,5,10,50,48,40,43,31,,,,
golbez,Pale Dim (Lunar Sub),Shadow,23,10,14750,0,13,99,174,0,0,1,2,40,11,111,111,255,,,,
golbez,Plague (Lunar Sub),Golbez,96,46991,23400,500,11,90,146,4,50,5,7,50,32,29,32,4,,,,
golbez,Plague (Lunar Sub),Shadow,22,10,7800,50,13,99,174,1,30,1,2,40,7,69,69,96,,,,
golbez,Rubicant (Upper Babil 2),Golbez,50,44192,18750,6364,7,80,88,1,90,1,8,80,37,38,38,16,,,,
golbez,Rubicant (Upper Babil 2),Shadow,12,9,6250,637,9,75,112,0,0,0,2,40,9,89,89,255,,,,
golbez,Valvalis (Zot 2),Golbez,36,24999,7125,5000,5,99,70,0,0,0,3,40,12,18,18,63,,,,
golbez,Valvalis (Zot 2),Shadow,9,2,2375,500,6,99,86,0,0,0,0,0,3,41,44,255,,,,
golbez,Wyvern (Lunar Sub),Golbez,99,43992,48225,0,12,90,160,4,80,5,10,50,52,43,46,8,,,,
golbez,Wyvern (Lunar Sub),Shadow,23,9,16075,0,13,99,174,1,30,1,2,40,11,111,111,248,,,,
guard,Antlion Cave,Guard,2,500,750,400,2,85,11,0,0,2,2,60,8,5,5,3,,,,
guard,Asura (Feymarch),Guard,63,11500,10000,0,10,99,134,0,0,0,8,80,37,66,66,69,,,,
guard,Cave Bahamut,Guard,47,18500,17500,0,13,99,174,0,0,1,1,60,8,27,27,17,,,,
guard,Baigan (Baron Castle 1),Guard,9,2100,2410,1500,4,99,52,0,0,0,3,60,11,8,8,9,,,,
guard,Calbrena (Dwarf Castle 1),Guard,47,4262,10500,4000,7,99,96,1,80,2,6,60,25,11,11,41,,,,
guard,CPU (Giant 2),Guard,48,12000,75000,5167,13,99,174,4,45,4,8,50,38,38,38,128,,,,
guard,Cave Magnes,Guard,19,2500,3500,4500,4,99,54,0,0,3,99,99,254,11,11,15,,,,
guard,Dark Imp (Tower Key),Guard,16,299,2910,68,5,70,56,0,0,0,0,0,0,18,21,24,,,,
guard,D Lunar (Lunar Sub),Guard,99,21000,50000,0,11,85,144,3,30,4,10,80,54,30,30,36,,,,
guard,Mist Cave,Guard,10,233,350,100,2,90,16,0,0,5,7,80,31,5,5,10,,,,
guard,Elements (Giant 1),Guard,79,52000,51250,10000,10,80,128,2,35,3,3,60,4,89,89,15,,,,
guard,Sealed Cave,Guard,37,9500,11500,4000,6,90,84,1,35,2,7,80,29,66,66,79,,,,
guard,Fabul Defense,Guard,15,940,2795,713,3,90,36,2,20,2,3,60,11,6,9,22,,,,
guard,Golbez (Dwarf Castle 2),Guard,31,1501,10000,5500,5,99,68,0,0,0,0,0,0,27,27,1,,,,
guard,Baron Guards (Baron Inn 1),Guard,18,200,720,500,3,99,46,1,90,1,3,40,14,11,14,26,,,,
guard,Baron Throne Room,Guard,16,2000,2750,2000,3,99,44,2,50,2,10,50,48,15,15,29,,,,
guard,Karate (Baron Inn 2),Guard,31,2000,0,0,6,99,86,0,0,0,0,0,0,4,7,45,,,,
guard,Eblan Royalty (Upper Babil 1),Guard,15,3000,0,0,9,85,116,0,0,0,0,0,0,53,53,22,,,,
guard,Leviatan (Feymarch),Guard,79,17500,14000,0,13,99,174,0,0,5,10,80,47,53,53,34,,,,
guard,Dr Lugae (Lower Babil - Top),Guard,25,9472,13010,5500,6,99,86,1,50,1,0,0,0,27,27,7,,,,
guard,Magus Sisters (Zot 1),Guard,16,4500,4500,4500,5,80,60,1,45,2,3,60,11,7,7,11,,,,
guard,Milon (Ordeals 1),Guard,15,1390,1900,1650,1,75,19,1,35,2,0,0,0,8,8,14,,,,
guard,Milon Z (Ordeals 2),Guard,15,1500,2000,1500,3,99,44,1,60,1,6,40,22,9,9,31,,,,
guard,Dark Knight Cecil (Ordeals 3),Guard,17,500,0,0,3,99,46,0,0,0,3,60,11,5,5,25,,,,
